331.9168317,186.4000092,,
333.9861386,186.4000092,,
335.089769,186.4000092,,
336.1933993,186.4000092,,
337.0211221,186.4000092,,
338.2627063,186.4000092,,
339.2283828,186.4000092,,
341.2976898,186.4000092,,
342.2633663,186.4000092,,
343.3669967,186.4000092,,
344.4706271,177.0000153,,
345.2983498,177.0000153,,
347.5056106,176.9000092,,
348.4712871,176.2000122,,
349.7128713,176.2000122,,
350.5405941,177.5000153,,
351.7821782,178.3000183,,
353.5755776,178.7000122,,
354.6792079,177.5000153,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
0,0,,
